pay_dt_quarter,consume_large_area_name,good_mid_class_merged,order_fst,order_re,order_wake,members,amt,qty,orders,tag_price_avg,tag_price_std,tag_price_min,tag_price_p10,tag_price_p25,tag_price_p50,tag_price_p75,tag_price_p90,tag_price_max,barg_price_avg,barg_price_std
2026Q1,可隆-电商,长裤,778,542,222,1192,1915496.0,2256,1542,1412.66,423.42,608.17,883.39,1137.44,1412.66,1687.88,1941.93,2301.84,841.4,129.54
2026Q1,可隆-电商,衬衫,330,509,80,884,1300884.07,1370,919,1228.87,308.61,642.52,843.11,1028.28,1228.87,1429.47,1614.63,1876.95,925.58,147.1
2026Q1,可隆-电商,针织夹克,202,235,43,513,709074.1,640,480,1587.59,356.53,910.19,1141.94,1355.85,1587.59,1819.34,2033.25,2336.3,1095.56,135.38
2026Q1,可隆-电商,羽绒服,435,506,106,858,3778273.28,1512,1047,3573.98,716.14,2213.32,2678.81,3108.49,3573.98,4039.46,4469.14,5077.86,2495.58,610.8
2026Q1,可隆-电商,鞋,388,457,138,863,2159603.99,1349,983,2217.12,344.14,1563.26,1786.95,1993.43,2217.12,2440.81,2647.29,2939.81,1715.22,423.59
2026Q1,可隆-电商,马夹,111,356,78,485,637617.72,588,545,1709.65,294.87,1149.39,1341.06,1517.98,1709.65,1901.32,2078.24,2328.88,1189.84,146.66
2026Q1,可隆-电商,软壳夹克,403,767,185,1281,4083449.0,2048,1355,2682.56,811.34,1141.01,1668.38,2155.19,2682.56,3209.94,3696.74,4386.38,1916.41,477.22
2026Q1,可隆-电商,配件,541,480,144,871,520261.81,1751,1165,415.16,125.87,176.02,257.83,333.35,415.16,496.98,572.5,679.48,299.06,39.32
2026Q1,可隆-电商,抓绒夹克,224,254,97,455,1214045.92,936,575,1891.12,447.38,1041.1,1331.9,1600.33,1891.12,2181.92,2450.35,2830.62,1364.52,302.95
2026Q1,可隆-电商,防风夹克,332,321,122,854,1482034.5,1179,775,1772.93,444.04,929.25,1217.88,1484.3,1772.93,2061.55,2327.97,2705.41,1263.52,298.36
2026Q1,可隆-电商,其他,83,168,22,274,91902.12,507,273,275.42,60.42,160.61,199.89,236.14,275.42,314.69,350.95,402.31,189.81,23.1
2026Q1,可隆-电商,棉服,157,567,53,655,2377785.7,1193,777,2795.36,849.75,1180.83,1733.17,2243.02,2795.36,3347.7,3857.55,4579.84,2148.1,570.93
2026Q1,可隆-电商,连衣裙,64,81,12,152,159373.12,187,157,1222.29,255.36,737.11,903.09,1056.31,1222.29,1388.27,1541.48,1758.54,833.51,126.02
2026Q1,可隆-电商,短裤,107,333,68,509,376479.93,800,508,651.33,158.22,350.72,453.56,548.49,651.33,754.17,849.1,983.59,454.63,91.7
2026Q1,可隆-新疆,防水夹克,190,308,60,451,1441728.25,781,558,3012.25,863.51,1371.58,1932.86,2450.97,3012.25,3573.54,4091.64,4825.63,1788.18,495.84
2026Q1,可隆-新疆,卫衣,173,252,41,368,531230.37,685,466,1024.62,210.15,625.34,761.94,888.03,1024.62,1161.22,1287.31,1465.93,811.83,170.27
2026Q1,可隆-新疆,长袖T恤,113,81,25,186,165095.87,354,219,785.38,194.75,415.36,541.94,658.79,785.38,911.97,1028.82,1194.36,425.92,58.87
2026Q1,可隆-新疆,三合一夹克,131,173,33,230,1374886.08,472,337,3928.2,797.66,2412.63,2931.11,3409.71,3928.2,4446.68,4925.28,5603.29,3022.78,547.61
2026Q1,可隆-新疆,POLO,158,82,61,337,290748.56,526,301,888.56,253.99,405.99,571.08,723.47,888.56,1053.65,1206.05,1421.94,569.62,74.9
2026Q1,可隆-新疆,短袖T恤,101,73,32,181,160403.8,277,206,840.98,249.48,366.97,529.13,678.82,840.98,1003.15,1152.84,1364.9,597.79,151.94
2026Q1,可隆-新疆,长裤,156,189,49,320,647919.48,624,394,1306.8,384.99,575.33,825.57,1056.56,1306.8,1557.04,1788.03,2115.27,993.6,173.18
2026Q1,可隆-新疆,衬衫,64,153,41,243,401529.97,441,258,1242.82,231.99,802.03,952.83,1092.02,1242.82,1393.62,1532.81,1730.01,912.66,186.23
2026Q1,可隆-新疆,针织夹克,107,172,10,227,446791.67,496,289,1455.63,363.34,765.28,1001.45,1219.45,1455.63,1691.8,1909.81,2218.65,956.26,154.74
2026Q1,可隆-新疆,羽绒服,89,100,26,162,685063.73,363,215,3365.73,900.77,1654.27,2239.77,2780.23,3365.73,3951.23,4491.69,5257.34,1968.04,320.34
2026Q1,可隆-新疆,鞋,93,150,39,301,604290.25,490,282,1971.23,278.99,1441.14,1622.48,1789.88,1971.23,2152.57,2319.97,2557.11,1107.92,158.14
2026Q1,可隆-新疆,马夹,43,41,16,89,246887.52,173,100,2100.16,518.48,1115.05,1452.06,1763.15,2100.16,2437.17,2748.26,3188.96,1600.44,221.3
2026Q1,可隆-新疆,软壳夹克,140,190,31,340,1535170.13,646,361,2950.64,598.3,1813.86,2202.76,2561.74,2950.64,3339.54,3698.52,4207.08,2312.64,473.9
2026Q1,可隆-新疆,配件,50,104,32,162,98702.64,306,186,427.97,136.29,169.02,257.61,339.38,427.97,516.55,598.32,714.17,317.09,53.88
2026Q1,可隆-新疆,抓绒夹克,70,119,28,220,393766.41,329,217,1599.05,334.47,963.56,1180.96,1381.64,1599.05,1816.45,2017.13,2301.42,1154.41,253.44
2026Q1,可隆-新疆,防风夹克,148,212,48,339,1066320.21,690,408,2133.44,548.45,1091.39,1447.88,1776.95,2133.44,2489.94,2819.01,3285.19,1644.74,325.26
2026Q1,可隆-新疆,其他,17,67,4,72,24843.76,93,88,316.47,45.35,230.3,259.78,286.99,316.47,345.94,373.15,411.7,252.79,58.03
2026Q1,可隆-新疆,棉服,70,156,40,198,1031528.13,449,266,2768.77,688.92,1459.82,1907.62,2320.97,2768.77,3216.57,3629.92,4215.5,2157.41,322.18
2026Q1,可隆-新疆,连衣裙,16,16,6,29,63520.07,63,38,1709.51,408.4,933.55,1199.01,1444.05,1709.51,1974.97,2220.01,2567.15,980.87,211.42
2026Q1,可隆-新疆,短裤,87,145,51,224,240470.73,428,283,752.93,212.6,348.99,487.18,614.74,752.93,891.12,1018.68,1199.39,553.94,103.6
2026Q1,可隆-青海,防水夹克,122,169,59,252,1264590.59,486,350,3217.25,938.7,1433.73,2043.88,2607.1,3217.25,3827.4,4390.62,5188.51,2566.63,584.52
2026Q1,可隆-青海,卫衣,66,87,13,132,216216.41,243,166,1297.25,222.43,874.63,1019.21,1152.67,1297.25,1441.82,1575.28,1764.34,911.72,225.17
2026Q1,可隆-青海,长袖T恤,101,129,25,233,247172.77,396,255,980.66,137.94,718.57,808.23,891.0,980.66,1070.32,1153.09,1270.34,635.9,84.39
2026Q1,可隆-青海,三合一夹克,85,62,20,124,1019573.92,301,167,4463.38,825.19,2895.52,3431.89,3927.0,4463.38,4999.75,5494.86,6196.27,3491.07,847.45
2026Q1,可隆-青海,POLO,80,93,12,162,219692.18,294,185,970.0,149.9,685.18,782.62,872.56,970.0,1067.44,1157.38,1284.8,695.36,89.27
2026Q1,可隆-青海,短袖T恤,87,81,31,161,173416.23,345,199,777.51,142.26,507.23,599.69,685.05,777.51,869.98,955.33,1076.25,527.59,65.89
2026Q1,可隆-青海,长裤,80,96,24,200,395479.39,413,200,1249.71,347.83,588.83,814.92,1023.62,1249.71,1475.8,1684.49,1980.15,911.85,152.82
2026Q1,可隆-青海,衬衫,37,72,25,113,120804.87,201,134,959.78,194.18,590.84,717.05,833.56,959.78,1085.99,1202.5,1367.56,602.59,110.16
2026Q1,可隆-青海,针织夹克,43,39,22,96,179287.99,194,104,1397.99,354.39,724.63,954.99,1167.63,1397.99,1628.34,1840.98,2142.21,927.86,192.36
2026Q1,可隆-青海,羽绒服,27,34,7,65,203508.29,88,68,3481.8,862.14,1843.74,2404.13,2921.41,3481.8,4042.19,4559.47,5292.29,2363.0,333.48
2026Q1,可隆-青海,鞋,28,72,11,107,208582.94,173,111,2088.82,324.51,1472.25,1683.18,1877.89,2088.82,2299.75,2494.46,2770.29,1261.72,346.82
2026Q1,可隆-青海,马夹,63,52,12,95,241812.85,207,127,1759.41,447.11,909.91,1200.53,1468.79,1759.41,2050.03,2318.29,2698.33,1178.31,311.03
2026Q1,可隆-青海,软壳夹克,65,88,32,163,472878.65,280,185,2549.16,401.83,1785.68,2046.87,2287.97,2549.16,2810.35,3051.45,3393.0,1812.31,356.85
2026Q1,可隆-青海,配件,35,41,12,68,55450.67,143,88,491.47,128.99,246.4,330.24,407.63,491.47,575.32,652.71,762.35,363.28,78.31
2026Q1,可隆-青海,抓绒夹克,41,48,11,85,162640.9,159,100,1382.16,435.44,554.83,837.86,1099.12,1382.16,1665.19,1926.45,2296.58,979.32,267.55
2026Q1,可隆-青海,防风夹克,101,87,20,177,562638.52,319,208,2654.23,701.84,1320.73,1776.93,2198.03,2654.23,3110.42,3531.53,4128.09,1797.79,450.68
2026Q1,可隆-青海,其他,10,10,5,25,8715.29,35,25,316.0,45.19,230.14,259.51,286.63,316.0,345.37,372.49,410.9,246.4,49.74
2026Q1,可隆-青海,棉服,23,26,11,62,177845.54,84,60,2796.41,488.42,1868.42,2185.89,2478.94,2796.41,3113.89,3406.94,3822.1,1938.71,460.44
2026Q1,可隆-青海,连衣裙,14,22,6,37,67977.3,69,42,1288.34,340.49,641.4,862.72,1067.02,1288.34,1509.66,1713.95,2003.37,974.57,146.4
2026Q1,可隆-青海,短裤,40,43,9,85,119482.22,157,92,946.21,180.58,603.11,720.49,828.84,946.21,1063.59,1171.94,1325.43,752.4,165.73
2026Q1,可隆-线下山,防水夹克,168,213,75,395,1309710.67,650,456,2993.22,591.57,1869.23,2253.75,2608.7,2993.22,3377.74,3732.68,4235.51,2147.51,553.9
2026Q1,可隆-线下山,卫衣,101,177,42,294,401660.99,502,320,1293.19,391.89,548.61,803.33,1038.46,1293.19,1547.92,1783.05,2116.15,771.04,186.75
2026Q1,可隆-线下山,长袖T恤,208,458,112,595,620370.6,1100,778,845.91,214.5,438.36,577.79,706.49,845.91,985.34,1114.04,1296.37,584.11,102.02
2026Q1,可隆-线下山,三合一夹克,129,105,50,235,981143.19,470,284,3975.49,868.58,2325.19,2889.76,3410.91,3975.49,4540.06,5061.21,5799.5,2028.14,532.81
2026Q1,可隆-线下山,POLO,198,309,83,435,847911.59,993,590,1098.43,334.29,463.27,680.56,881.14,1098.43,1315.72,1516.3,1800.45,909.43,227.06
2026Q1,可隆-线下山,短袖T恤,135,170,72,351,218016.61,452,377,661.19,149.8,376.56,473.93,563.82,661.19,758.56,848.44,975.78,501.36,139.25
2026Q1,可隆-线下山,长裤,243,251,56,443,823880.97,953,550,1254.78,384.26,524.69,774.45,1005.01,1254.78,1504.55,1735.1,2061.73,891.27,148.85
2026Q1,可隆-线下山,衬衫,83,97,36,177,315927.18,378,216,1190.98,259.7,697.55,866.36,1022.18,1190.98,1359.79,1515.61,1736.35,861.52,171.48
2026Q1,可隆-线下山,针织夹克,132,221,19,281,618013.84,584,372,1576.29,443.87,732.94,1021.46,1287.78,1576.29,1864.81,2131.13,2508.42,1101.95,274.32
2026Q1,可隆-线下山,羽绒服,187,138,61,314,1190893.73,513,386,3194.72,811.4,1653.06,2180.47,2667.31,3194.72,3722.13,4208.97,4898.67,2606.64,474.63
2026Q1,可隆-线下山,鞋,117,151,42,290,837915.6,535,310,2315.33,639.04,1101.16,1516.53,1899.96,2315.33,2730.7,3114.13,3657.31,1633.7,388.74
2026Q1,可隆-线下山,马夹,80,71,8,154,364532.77,229,159,2062.29,622.18,880.14,1284.56,1657.87,2062.29,2466.71,2840.02,3368.88,1493.98,329.98
2026Q1,可隆-线下山,软壳夹克,222,156,31,379,1039099.47,554,409,2734.16,584.68,1623.26,2003.3,2354.11,2734.16,3114.2,3465.01,3961.98,1719.02,435.55
2026Q1,可隆-线下山,配件,131,171,43,297,148105.41,571,345,388.91,80.71,235.56,288.02,336.45,388.91,441.38,489.81,558.41,249.15,59.4
2026Q1,可隆-线下山,抓绒夹克,103,79,23,191,264439.72,256,205,1613.12,371.8,906.7,1148.37,1371.45,1613.12,1854.79,2077.87,2393.9,1011.27,164.87
2026Q1,可隆-线下山,防风夹克,155,125,28,293,872055.97,462,308,2377.73,741.01,969.81,1451.47,1896.07,2377.73,2859.38,3303.98,3933.84,1803.66,238.85
2026Q1,可隆-线下山,其他,29,38,7,52,21940.97,117,74,245.2,58.56,133.93,171.99,207.13,245.2,283.27,318.4,368.18,185.06,49.96
2026Q1,可隆-线下山,棉服,107,163,28,249,1112215.54,471,298,3174.06,923.94,1418.57,2019.13,2573.5,3174.06,3774.63,4328.99,5114.35,2292.18,567.62
2026Q1,可隆-线下山,连衣裙,28,26,8,53,89769.71,106,62,1211.1,276.2,686.32,865.85,1031.57,1211.1,1390.63,1556.36,1791.13,816.43,114.69
2026Q1,可隆-线下山,短裤,44,65,14,94,114228.73,192,123,725.78,108.15,520.3,590.6,655.48,725.78,796.07,860.96,952.88,578.5,132.51
2026Q2,可隆-东北,防水夹克,368,562,102,933,3913650.15,1787,1032,2685.69,759.51,1242.63,1736.31,2192.01,2685.69,3179.37,3635.08,4280.66,2170.93,565.12
2026Q2,可隆-东北,卫衣,128,341,43,579,513733.0,655,512,1024.74,283.86,485.42,669.92,840.24,1024.74,1209.25,1379.56,1620.84,838.14,226.73
2026Q2,可隆-东北,长袖T恤,395,594,120,944,1757921.49,2187,1109,933.46,261.99,435.68,605.97,763.16,933.46,1103.75,1260.94,1483.63,721.99,123.21
2026Q2,可隆-东北,三合一夹克,222,268,43,537,2937007.93,772,533,4533.37,1043.57,2550.6,3228.92,3855.05,4533.37,5211.69,5837.83,6724.86,3566.66,893.63
2026Q2,可隆-东北,POLO,270,378,78,771,921692.62,1103,726,970.83,181.36,626.23,744.12,852.94,970.83,1088.71,1197.53,1351.69,787.1,201.55
2026Q2,可隆-东北,短袖T恤,421,384,106,920,784402.3,1335,911,860.83,217.41,447.75,589.06,719.51,860.83,1002.14,1132.59,1317.39,601.6,90.58
2026Q2,可隆-东北,长裤,668,439,151,1026,1903562.06,2194,1258,1363.19,324.48,746.68,957.59,1152.28,1363.19,1574.1,1768.79,2044.59,885.76,163.23
2026Q2,可隆-东北,衬衫,122,200,32,278,372087.24,499,354,1054.35,333.1,421.47,637.98,837.83,1054.35,1270.86,1470.72,1753.85,717.29,142.93
2026Q2,可隆-东北,针织夹克,146,146,57,264,410093.14,415,349,1527.24,286.82,982.29,1168.72,1340.81,1527.24,1713.68,1885.77,2129.56,1054.43,220.46
2026Q2,可隆-东北,羽绒服,326,698,173,840,5334748.16,2294,1197,2481.13,511.03,1510.17,1842.34,2148.96,2481.13,2813.3,3119.92,3554.29,2218.9,300.69
2026Q2,可隆-东北,鞋,374,453,89,790,2350823.73,1520,916,2085.3,421.92,1283.66,1557.91,1811.06,2085.3,2359.55,2612.7,2971.33,1480.21,348.36
2026Q2,可隆-东北,马夹,85,165,26,304,572445.15,441,276,2048.36,613.25,883.18,1281.8,1649.75,2048.36,2446.97,2814.92,3336.19,1341.8,338.03
2026Q2,可隆-东北,软壳夹克,305,584,98,946,3939728.71,1729,987,2545.93,563.61,1475.07,1841.41,2179.58,2545.93,2912.27,3250.44,3729.51,2239.01,598.95
2026Q2,可隆-东北,配件,133,187,33,406,176386.3,619,353,421.24,106.64,218.62,287.94,351.92,421.24,490.55,554.54,645.18,279.69,44.68
2026Q2,可隆-东北,抓绒夹克,187,248,75,445,915435.8,809,510,1887.6,505.49,927.17,1255.74,1559.03,1887.6,2216.17,2519.47,2949.13,1182.61,144.76
2026Q2,可隆-东北,防风夹克,241,555,107,842,3427133.18,1707,903,2590.91,594.69,1460.99,1847.54,2204.36,2590.91,2977.46,3334.28,3839.77,1914.93,534.08
2026Q2,可隆-东北,其他,74,57,22,129,63886.12,274,153,326.91,61.62,209.83,249.88,286.86,326.91,366.96,403.93,456.31,238.18,48.56
2026Q2,可隆-东北,棉服,259,223,78,476,1331236.78,795,560,2984.74,529.76,1978.19,2322.54,2640.39,2984.74,3329.08,3646.94,4097.23,1744.06,466.97
2026Q2,可隆-东北,连衣裙,61,71,21,123,260417.16,231,153,1367.3,274.22,846.28,1024.52,1189.06,1367.3,1545.54,1710.08,1943.17,1026.81,165.83
2026Q2,可隆-东北,短裤,229,138,33,355,272044.8,591,400,727.43,107.38,523.41,593.2,657.63,727.43,797.23,861.66,952.93,447.59,77.77
2026Q2,可隆-华东,防水夹克,388,1417,135,1875,6649455.24,3004,1940,3070.14,843.77,1466.97,2015.42,2521.69,3070.14,3618.59,4124.86,4842.07,2161.12,504.25
2026Q2,可隆-华东,卫衣,523,647,230,990,2053804.89,2349,1400,1147.07,299.22,578.55,773.04,952.58,1147.07,1341.56,1521.09,1775.43,849.68,230.33
2026Q2,可隆-华东,长袖T恤,487,459,83,1136,762510.02,1514,1029,901.92,277.44,374.79,555.12,721.59,901.92,1082.26,1248.72,1484.54,519.44,95.83
2026Q2,可隆-华东,三合一夹克,218,395,125,676,3975188.32,1158,738,4354.0,1133.48,2200.39,2937.15,3617.24,4354.0,5090.76,5770.84,6734.3,3194.53,780.7
2026Q2,可隆-华东,POLO,445,509,120,913,949963.22,1591,1074,935.95,234.18,491.02,643.23,783.74,935.95,1088.16,1228.67,1427.72,605.29,110.12
2026Q2,可隆-华东,短袖T恤,838,778,209,1673,1952606.61,3053,1825,892.85,222.24,470.6,615.06,748.4,892.85,1037.31,1170.65,1359.55,699.75,123.22
2026Q2,可隆-华东,长裤,712,1016,248,1629,2387602.35,2761,1976,1246.17,276.39,721.03,900.68,1066.52,1246.17,1425.82,1591.66,1826.59,937.06,214.5
2026Q2,可隆-华东,衬衫,380,302,110,688,1047184.04,1432,792,1058.14,182.47,711.44,830.05,939.53,1058.14,1176.74,1286.22,1441.32,733.64,147.47
2026Q2,可隆-华东,针织夹克,161,235,53,385,600118.77,656,449,1515.98,371.49,810.15,1051.62,1274.51,1515.98,1757.45,1980.35,2296.11,896.19,131.33
2026Q2,可隆-华东,羽绒服,315,463,97,870,4065948.27,1705,875,3724.99,524.33,2728.77,3069.58,3384.18,3724.99,4065.81,4380.4,4826.08,2482.1,539.26
2026Q2,可隆-华东,鞋,422,654,169,1028,4084103.03,2170,1245,2297.54,386.62,1562.97,1814.27,2046.24,2297.54,2548.84,2780.81,3109.44,1790.83,489.51
2026Q2,可隆-华东,马夹,218,308,50,514,1528239.34,939,576,1916.29,509.08,949.05,1279.95,1585.39,1916.29,2247.19,2552.64,2985.35,1659.88,320.36
2026Q2,可隆-华东,软壳夹克,500,901,357,1554,4015584.72,1939,1758,2916.38,516.22,1935.55,2271.1,2580.83,2916.38,3251.92,3561.65,4000.44,2119.0,367.11
2026Q2,可隆-华东,配件,441,374,122,755,389594.1,1355,937,448.94,85.68,286.15,341.84,393.25,448.94,504.63,556.04,628.87,304.65,37.59
2026Q2,可隆-华东,抓绒夹克,185,402,115,661,799221.9,742,702,1515.27,286.49,970.94,1157.16,1329.05,1515.27,1701.49,1873.38,2116.89,1053.71,287.3
2026Q2,可隆-华东,防风夹克,243,500,111,751,2150825.74,1429,854,2017.64,349.68,1353.25,1580.54,1790.35,2017.64,2244.93,2454.74,2751.96,1366.51,359.69
2026Q2,可隆-华东,其他,78,58,30,168,52424.15,222,166,307.53,95.77,125.56,187.81,245.28,307.53,369.78,427.24,508.65,230.58,59.45
2026Q2,可隆-华东,棉服,279,263,95,601,2060335.86,910,637,2780.14,527.25,1778.36,2121.08,2437.43,2780.14,3122.86,3439.21,3887.37,2380.57,505.75
2026Q2,可隆-华东,连衣裙,60,82,7,127,233318.98,233,149,1522.09,424.79,714.99,991.1,1245.98,1522.09,1798.2,2053.07,2414.14,990.1,235.09
2026Q2,可隆-华东,短裤,301,354,43,675,581276.47,996,698,833.31,205.17,443.49,576.85,699.95,833.31,966.67,1089.78,1264.17,588.71,133.11
2026Q2,可隆-华北,防水夹克,720,1172,64,1662,8701496.16,3470,1956,3382.43,537.93,2360.36,2710.01,3032.78,3382.43,3732.09,4054.85,4512.1,2504.66,570.45
2026Q2,可隆-华北,卫衣,286,466,119,786,1219754.93,1573,871,1250.47,187.29,894.62,1016.36,1128.73,1250.47,1372.2,1484.57,1643.77,822.51,112.33
2026Q2,可隆-华北,长袖T恤,398,444,61,904,846775.55,1366,903,1037.79,318.8,432.07,639.29,830.57,1037.79,1245.01,1436.29,1707.27,640.05,126.06
2026Q2,可隆-华北,三合一夹克,268,297,52,639,2185811.57,815,617,3869.87,1085.28,1807.84,2513.27,3164.44,3869.87,4575.3,5226.47,6148.96,2856.15,754.7
2026Q2,可隆-华北,POLO,441,458,80,725,1156190.9,1680,979,892.67,239.41,437.8,593.41,737.06,892.67,1048.29,1191.93,1395.43,728.58,151.46
2026Q2,可隆-华北,短袖T恤,243,546,91,692,648459.48,1334,880,746.62,194.37,377.31,503.65,620.28,746.62,872.96,989.59,1154.8,539.97,125.33
2026Q2,可隆-华北,长裤,396,650,97,1145,1834242.19,1513,1143,1625.14,498.11,678.74,1002.51,1301.37,1625.14,1948.91,2247.78,2671.17,1159.86,163.67
2026Q2,可隆-华北,衬衫,228,272,41,438,562307.45,726,541,1056.82,193.71,688.76,814.68,930.91,1056.82,1182.73,1298.96,1463.62,723.89,113.44
2026Q2,可隆-华北,针织夹克,185,247,68,418,1202623.93,859,500,1529.65,217.01,1117.34,1258.39,1388.6,1529.65,1670.71,1800.91,1985.37,1350.62,230.99
2026Q2,可隆-华北,羽绒服,416,280,164,666,1761991.82,860,860,2871.92,854.86,1247.69,1803.35,2316.27,2871.92,3427.58,3940.5,4667.13,2066.05,268.96
2026Q2,可隆-华北,鞋,361,502,54,938,2105217.12,1434,917,2282.53,573.73,1192.44,1565.36,1909.6,2282.53,2655.46,2999.7,3487.37,1421.14,283.78
2026Q2,可隆-华北,马夹,155,105,57,342,586608.52,395,317,2030.12,450.71,1173.77,1466.73,1737.16,2030.12,2323.08,2593.51,2976.61,1390.11,211.66
2026Q2,可隆-华北,软壳夹克,371,344,179,764,1925369.38,1378,894,2498.05,426.99,1686.77,1964.31,2220.51,2498.05,2775.59,3031.78,3394.72,1478.46,206.21
2026Q2,可隆-华北,配件,93,367,45,406,259758.91,751,505,408.21,84.34,247.96,302.78,353.38,408.21,463.03,513.63,585.33,318.95,51.54
2026Q2,可隆-华北,抓绒夹克,179,263,74,457,753068.41,784,516,1686.77,535.21,669.87,1017.75,1338.88,1686.77,2034.66,2355.79,2810.72,1087.34,234.13
2026Q2,可隆-华北,防风夹克,500,488,110,1056,3497619.15,2059,1098,2166.04,553.15,1115.06,1474.61,1806.5,2166.04,2525.59,2857.48,3327.66,1566.38,286.49
2026Q2,可隆-华北,其他,126,158,42,239,68436.17,339,326,309.69,85.85,146.57,202.38,253.89,309.69,365.49,417.0,489.97,203.99,50.65
2026Q2,可隆-华北,棉服,267,299,83,557,1971566.67,991,649,2874.44,771.64,1408.31,1909.88,2372.87,2874.44,3376.01,3839.0,4494.89,2087.85,253.05
2026Q2,可隆-华北,连衣裙,74,84,21,135,375989.11,309,179,1512.55,435.61,684.89,968.04,1229.4,1512.55,1795.69,2057.06,2427.32,1202.65,205.83
2026Q2,可隆-华北,短裤,49,230,49,271,346387.9,533,328,922.55,136.63,662.95,751.76,833.74,922.55,1011.36,1093.34,1209.48,662.41,166.7
2026Q2,可隆-华南,防水夹克,511,595,170,1156,3821856.63,1853,1276,2877.46,506.89,1914.38,2243.85,2547.99,2877.46,3206.94,3511.07,3941.93,1890.57,457.51
2026Q2,可隆-华南,卫衣,323,182,47,560,648917.39,849,552,1103.61,273.89,583.23,761.25,925.59,1103.61,1281.64,1445.97,1678.77,826.82,226.57
2026Q2,可隆-华南,长袖T恤,255,687,90,891,891528.98,1350,1032,815.13,152.43,525.51,624.59,716.05,815.13,914.2,1005.66,1135.23,655.32,122.0
2026Q2,可隆-华南,三合一夹克,255,331,94,538,3590094.16,1122,680,4752.03,1486.59,1927.5,2893.78,3785.74,4752.03,5718.31,6610.27,7873.87,3430.82,744.93
2026Q2,可隆-华南,POLO,247,414,115,646,922305.47,1004,776,1039.15,243.56,576.38,734.7,880.83,1039.15,1197.47,1343.6,1550.63,904.0,124.83
2026Q2,可隆-华南,短袖T恤,582,1028,109,1475,1685790.96,3011,1719,844.54,137.24,583.78,672.98,755.33,844.54,933.74,1016.09,1132.74,562.65,141.66
2026Q2,可隆-华南,长裤,407,448,159,1057,1613204.5,1657,1014,1376.92,414.8,588.8,858.42,1107.3,1376.92,1646.55,1895.43,2248.01,985.88,220.96
2026Q2,可隆-华南,衬衫,444,316,149,845,901266.78,1235,909,1079.02,256.0,592.61,759.01,912.61,1079.02,1245.42,1399.02,1616.63,786.75,216.21
2026Q2,可隆-华南,针织夹克,91,156,50,247,420178.04,409,297,1545.96,343.09,894.1,1117.11,1322.96,1545.96,1768.97,1974.82,2266.45,1039.6,270.49
2026Q2,可隆-华南,羽绒服,350,524,149,895,5440474.1,1806,1023,3449.98,805.2,1920.09,2443.47,2926.59,3449.98,3973.36,4456.48,5140.9,2913.17,427.66
2026Q2,可隆-华南,鞋,212,333,82,638,1422679.23,896,627,2014.42,536.49,995.1,1343.82,1665.71,2014.42,2363.14,2685.03,3141.04,1542.54,319.15
2026Q2,可隆-华南,马夹,118,272,59,334,956150.07,689,449,1904.55,298.66,1337.09,1531.22,1710.42,1904.55,2098.69,2277.88,2531.75,1370.33,377.38
2026Q2,可隆-华南,软壳夹克,479,523,124,992,3252732.7,1718,1126,2514.32,693.21,1197.22,1647.8,2063.73,2514.32,2964.91,3380.84,3970.07,1835.96,229.91
2026Q2,可隆-华南,配件,200,360,101,605,277776.8,872,661,437.45,115.41,218.17,293.19,362.44,437.45,512.47,581.72,679.82,332.86,44.68
2026Q2,可隆-华南,抓绒夹克,258,372,84,670,1563449.89,1177,714,1699.3,512.39,725.75,1058.81,1366.24,1699.3,2032.35,2339.79,2775.32,1357.8,252.66
2026Q2,可隆-华南,防风夹克,223,269,26,459,1370353.26,788,518,2398.19,687.99,1091.02,1538.21,1951.0,2398.19,2845.38,3258.18,3842.97,1735.78,390.01
2026Q2,可隆-华南,其他,97,158,19,288,68846.29,461,274,257.03,50.27,161.51,194.18,224.35,257.03,289.7,319.87,362.6,160.18,25.33
2026Q2,可隆-华南,棉服,174,233,13,402,1405281.79,702,420,2818.49,805.58,1287.89,1811.52,2294.86,2818.49,3342.11,3825.46,4510.2,2253.44,597.58
2026Q2,可隆-华南,连衣裙,65,69,20,156,224260.29,215,154,1812.71,473.72,912.64,1220.56,1504.79,1812.71,2120.63,2404.86,2807.53,1122.52,264.09
2026Q2,可隆-华南,短裤,445,216,82,623,398441.72,881,743,896.13,147.09,616.66,712.27,800.52,896.13,991.74,1080.0,1205.03,484.73,119.85
2026Q2,可隆-华西,防水夹克,252,458,40,678,2461359.14,1042,750,3016.92,852.7,1396.78,1951.04,2462.66,3016.92,3571.18,4082.8,4807.59,2329.36,286.65
2026Q2,可隆-华西,卫衣,370,512,98,797,1412408.14,1436,980,1164.42,264.8,661.29,833.41,992.29,1164.42,1336.54,1495.42,1720.5,937.89,124.5
2026Q2,可隆-华西,长袖T恤,261,577,102,900,1091125.03,1457,940,959.5,269.95,446.59,622.06,784.03,959.5,1134.97,1296.94,1526.4,733.49,134.32
2026Q2,可隆-华西,三合一夹克,180,458,66,583,3475849.66,1306,704,4069.27,607.24,2915.51,3310.22,3674.57,4069.27,4463.98,4828.33,5344.48,2844.93,418.09
2026Q2,可隆-华西,POLO,365,568,90,882,862767.96,1255,1023,1088.98,239.3,634.3,789.85,933.43,1088.98,1244.53,1388.11,1591.52,676.85,101.98
2026Q2,可隆-华西,短袖T恤,427,543,154,887,776531.37,2146,1124,684.59,137.52,423.3,512.69,595.2,684.59,773.98,856.49,973.38,392.18,106.38
